BLER,MCS
0.020364, 28
0.000000, 28
0.018327, 28
0.000000, 28
0.016495, 28
0.000000, 28
0.014845, 28
0.000000, 28
0.013361, 28
0.000000, 28
0.022025, 28
0.000000, 28
0.019822, 28
0.000000, 28
0.017840, 28
0.000000, 28
0.023748, 28
0.000000, 28
0.021373, 28
0.000000, 28
0.019236, 28
0.000000, 28
0.017312, 28
0.000000, 28
0.022248, 28
0.000000, 28
0.028356, 28
0.000000, 28
0.025521, 28
0.000000, 28
0.032060, 28
0.000000, 28
0.028854, 28
0.000000, 28
0.000000, 28
0.025968, 28
0.000000, 28
0.031064, 28
0.000000, 28
0.041291, 28
0.000000, 28
0.046253, 28
0.000000, 28
0.048770, 28
0.000000, 28
0.043893, 28
0.000000, 28
0.039504, 28
0.000000, 28
0.042696, 28
0.000000, 28
0.038427, 28
0.000000, 28
0.034584, 28
0.000000, 28
0.031126, 28
0.000000, 28
0.028013, 28
0.000000, 28
0.025212, 28
0.000000, 28
0.022691, 28
0.000000, 28
0.026672, 28
0.000000, 28
0.024004, 28
0.000000, 28
0.021604, 28
0.000000, 28
0.019444, 28
0.000000, 28
0.017499, 28
0.000000, 28
0.023442, 28
0.000000, 28
0.021097, 28
0.000000, 28
0.032321, 28
0.000000, 28
0.029089, 28
0.000000, 28
0.026180, 28
0.000000, 28
0.031895, 28
0.000000, 28
0.028706, 28
0.000000, 28
0.025835, 28
0.000000, 28
0.023252, 28
0.000000, 28
0.020927, 28
0.000000, 28
0.018834, 28
0.000000, 28
0.016950, 28
0.000000, 28
0.027755, 28
0.000000, 28
0.024980, 28
0.000000, 28
0.029625, 28
0.000000, 28
0.026662, 28
0.000000, 28
0.023996, 28
0.000000, 28
0.021596, 28
0.000000, 28
0.019437, 28
0.000000, 28
0.017493, 28
0.000000, 28
0.015744, 28
0.000000, 28
0.000000, 28
0.014169, 28
0.000000, 28
0.012752, 28
0.000000, 28
0.019170, 28
0.017253, 28
0.000000, 28
0.000000, 28
0.022670, 28
0.000000, 28
0.020403, 28
0.000000, 28
0.018363, 28
0.000000, 28
0.016527, 28
0.000000, 28
0.014874, 28
0.000000, 28
0.013387, 28
0.000000, 28
0.012048, 28
0.000000, 28
0.017510, 28
0.000000, 28
0.015759, 28
0.000000, 28
0.019738, 28
0.000000, 28
0.017765, 28
0.000000, 28
0.015988, 28
0.000000, 28
0.014389, 28
0.000000, 28
0.012950, 28
0.000000, 28
0.011655, 28
0.000000, 28
0.010490, 28
0.000000, 28
0.009441, 28
0.000000, 28
0.014379, 28
0.000000, 28
0.012941, 28
0.000000, 28
0.017529, 28
0.000000, 28
0.015776, 28
0.000000, 28
0.014199, 28
0.000000, 28
0.012779, 28
0.000000, 28
0.011501, 28
0.000000, 28
0.018684, 28
0.000000, 28
0.016816, 28
0.000000, 28
0.015134, 28
0.000000, 28
0.013621, 28
0.000000, 28
0.019402, 28
0.000000, 28
0.017461, 28
0.000000, 28
0.015715, 28
0.000000, 28
0.014144, 28
0.000000, 28
0.012729, 28
0.000000, 28
0.018599, 28
0.000000, 28
0.016739, 28
0.000000, 28
0.015065, 28
0.000000, 28
0.027845, 28
0.000000, 28
0.025060, 28
0.000000, 28
0.022554, 28
0.000000, 28
0.020299, 28
0.000000, 28
0.025961, 28
0.000000, 28
0.023365, 28
0.000000, 28
0.021029, 28
0.000000, 28
0.000000, 28
0.018926, 28
0.000000, 28
0.017033, 28
0.000000, 28
0.015330, 28
0.000000, 28
0.013797, 28
0.000000, 28
0.019084, 28
0.000000, 28
0.017175, 28
0.000000, 28
0.015458, 28
0.000000, 28
0.013912, 28
0.000000, 28
0.012521, 28
0.000000, 28
0.011269, 28
0.000000, 28
0.010142, 28
0.000000, 28
0.009128, 28
0.000000, 28
0.008215, 28
0.000000, 28
0.007393, 28
0.000000, 28
0.006654, 28
0.017100, 28
0.000000, 28
0.015390, 28
0.000000, 28
0.013851, 28
0.000000, 28
0.019609, 28
0.000000, 28
0.017648, 28
0.000000, 28
0.015883, 28
0.000000, 28
0.020961, 28
0.000000, 28
0.018865, 28
0.000000, 28
0.016979, 28
0.000000, 28
0.015281, 28
0.000000, 28
0.013753, 28
0.000000, 28
0.000000, 28
0.020070, 28
0.000000, 28
0.018063, 28
0.000000, 28
0.016257, 28
0.000000, 28
0.014631, 28
0.000000, 28
0.013168, 28
0.000000, 28
0.011851, 28
0.000000, 28
0.010666, 28
0.000000, 28
0.016266, 28
0.000000, 28
0.014639, 28
0.000000, 28
0.013175, 28
0.000000, 28
0.011858, 28
0.000000, 28
0.017815, 28
0.000000, 28
0.016033, 28
0.000000, 28
0.014430, 28
0.000000, 28
0.012987, 28
0.000000, 28
0.017938, 28
0.000000, 28
0.016145, 28
0.000000, 28
0.021197, 28
0.000000, 28
0.026220, 28
0.000000, 28
0.031290, 28
0.000000, 28
0.028161, 28
0.000000, 28
0.031595, 28
0.000000, 28
0.035578, 28
0.000000, 28
0.032021, 28
0.000000, 28
0.028819, 28
0.000000, 28
0.025937, 28
0.000000, 28
0.023343, 28
0.000000, 28
0.026891, 28
0.000000, 28
0.024202, 28
0.000000, 28
0.021782, 28
0.000000, 28
0.019604, 28
0.000000, 28
0.024786, 28
0.000000, 28
0.022307, 28
0.000000, 28
0.020077, 28
0.000000, 28
0.018069, 28
0.000000, 28
0.016262, 28
0.000000, 28
0.014636, 28
0.000000, 28
0.013172, 28
0.000000, 28
0.011855, 28
0.000000, 28
0.010670, 28
0.000000, 28
0.009603, 28
0.000000, 28
0.022928, 28
0.000000, 28
0.020635, 28
0.000000, 28
0.018572, 28
0.000000, 28
0.016715, 28
0.000000, 28
0.015043, 28
0.000000, 28
0.013539, 28
0.000000, 28
0.019328, 28
0.000000, 28
0.000000, 28
0.024538, 28
0.000000, 28
0.030417, 28
0.000000, 28
0.027376, 28
0.000000, 28
0.031305, 28
0.000000, 28
0.028174, 28
0.000000, 28
0.025357, 28
0.000000, 28
0.029964, 28
0.000000, 28
0.034110, 28
0.000000, 28
0.030699, 28
0.000000, 28
0.027629, 28
0.000000, 28
0.024867, 28
0.000000, 28
0.022380, 28
0.000000, 28
0.020142, 28
0.000000, 28
0.018128, 28
0.000000, 28
0.016315, 28
0.000000, 28
0.014683, 28
0.000000, 28
0.013215, 28
0.000000, 28
0.011894, 28
0.000000, 28
0.010704, 28
0.000000, 28
0.009634, 28
0.000000, 28
0.016363, 28
0.000000, 28
0.020609, 28
0.000000, 28
0.018548, 28
0.000000, 28
0.016693, 28
0.000000, 28
0.015024, 28
0.000000, 28
0.021214, 28
0.000000, 28
0.019092, 28
0.000000, 28
0.017183, 28
0.000000, 28
0.015465, 28
0.000000, 28
0.022252, 28
0.000000, 28
0.020027, 28
0.000000, 28
0.025716, 28
0.000000, 28
0.030287, 28
0.000000, 28
0.027259, 28
0.000000, 28
0.024533, 28
0.000000, 28
0.022080, 28
0.000000, 28
0.019872, 28
0.000000, 28
0.026975, 28
0.000000, 28
0.033369, 28
0.000000, 28
0.030032, 28
0.000000, 28
0.027029, 28
0.000000, 28
0.024326, 28
0.000000, 28
0.021893, 28
0.000000, 28
0.026371, 28
0.000000, 28
0.023733, 28
0.000000, 28
0.021360, 28
0.000000, 28
0.019224, 28
0.000000, 28
0.017302, 28
0.000000, 28
0.015572, 28
0.000000, 28
0.014014, 28
0.000000, 28
0.012613, 28
0.000000, 28
0.011352, 28
0.000000, 28
0.017909, 28
0.000000, 28
0.016118, 28
0.000000, 28
0.014506, 28
0.000000, 28
0.019306, 28
0.000000, 28
0.017375, 28
0.000000, 28
0.000000, 28
0.015637, 28
0.000000, 28
0.019956, 28
0.000000, 28
0.017960, 28
0.000000, 28
0.016164, 28
0.000000, 28
0.021691, 28
0.000000, 28
0.019522, 28
0.000000, 28
0.017570, 28
0.000000, 28
0.015813, 28
0.000000, 28
0.014231, 28
0.000000, 28
0.019951, 28
0.000000, 28
0.017956, 28
0.000000, 28
0.016160, 28
0.000000, 28
0.014544, 28
0.000000, 28
0.013090, 28
0.000000, 28
0.011781, 28
0.000000, 28
0.010603, 28
0.000000, 28
0.009543, 28
0.000000, 28
0.008588, 28
0.000000, 28
0.007729, 28
0.000000, 28
0.006957, 28
0.000000, 28
0.006261, 28
0.000000, 28
0.012778, 28
0.000000, 28
0.020591, 28
0.000000, 28
0.018532, 28
0.000000, 28
0.024371, 28
0.000000, 28
0.031025, 28
0.000000, 28
0.035615, 28
0.000000, 28
0.032053, 28
0.000000, 28
0.028848, 28
0.000000, 28
0.025963, 28
0.000000, 28
0.023367, 28
0.000000, 28
0.021030, 28
0.000000, 28
0.018927, 28
0.000000, 28
0.017034, 28
0.000000, 28
0.021998, 28
0.000000, 28
0.032298, 28
0.000000, 28
0.029068, 28
0.000000, 28
0.026161, 28
0.000000, 28
0.023545, 28
0.000000, 28
0.028883, 28
0.000000, 28
0.034328, 28
0.000000, 28
0.030895, 28
0.000000, 28
0.000000, 28
0.034948, 28
0.000000, 28
0.031454, 28
0.000000, 28
0.028308, 28
0.000000, 28
0.025477, 28
0.000000, 28
0.022930, 28
0.000000, 28
0.020637, 28
0.000000, 28
0.018573, 28
0.000000, 28
0.016716, 28
0.000000, 28
0.015044, 28
0.000000, 28
0.013540, 28
0.000000, 28
0.012186, 28
0.000000, 28
0.010967, 28
0.000000, 28
0.009870, 28
0.000000, 28
0.008883, 28
0.000000, 28
0.007995, 28
0.000000, 28
0.007196, 28
0.000000, 28
0.014809, 28
0.000000, 28
0.013328, 28
0.000000, 28
0.011996, 28
0.000000, 28
0.010796, 28
0.000000, 28
0.009716, 28
0.000000, 28
0.008745, 28
0.000000, 28
0.007870, 28
0.000000, 28
0.007083, 28
0.000000, 28
0.014708, 28
0.000000, 28
0.020380, 28
0.000000, 28
0.018342, 28
0.000000, 28
0.016508, 28
0.000000, 28
0.014857, 28
0.000000, 28
0.013372, 28
0.000000, 28
0.012034, 28
0.000000, 28
0.010831, 28
0.000000, 28
0.009748, 28
0.000000, 28
0.008773, 28
0.000000, 28
0.007896, 28
0.000000, 28
0.007106, 28
0.000000, 28
0.012646, 28
0.000000, 28
0.011381, 28
0.000000, 28
0.016493, 28
0.000000, 28
0.014844, 28
0.000000, 28
0.013359, 28
0.000000, 28
0.012023, 28
0.000000, 28
0.010821, 28
0.000000, 28
0.015989, 28
0.000000, 28
0.014390, 28
0.000000, 28
0.021284, 28
0.000000, 28
0.019156, 28
0.000000, 28
0.017240, 28
0.000000, 28
0.015516, 28
0.000000, 28
0.013965, 28
0.000000, 28
0.012568, 28
0.000000, 28
0.011311, 28
0.000000, 28
0.010180, 28
0.000000, 28
0.009162, 28
0.000000, 28
0.008246, 28
0.000000, 28
0.007421, 28
0.000000, 28
0.006679, 28
0.000000, 28
0.000000, 28
0.006011, 28
0.000000, 28
0.012553, 28
0.000000, 28
0.029480, 28
0.000000, 28
0.026532, 28
0.000000, 28
0.032212, 28
0.000000, 28
0.028991, 28
0.000000, 28
0.026092, 28
0.000000, 28
0.023482, 28
0.000000, 28
0.030225, 28
0.000000, 28
0.027203, 28
0.000000, 28
0.032816, 28
0.000000, 28
0.029534, 28
0.000000, 28
0.026581, 28
0.000000, 28
0.023923, 28
0.000000, 28
0.021530, 28
0.000000, 28
0.019377, 28
0.000000, 28
0.024106, 28
0.000000, 28
0.021696, 28
0.000000, 28
0.019526, 28
0.000000, 28
0.017573, 28
0.000000, 28
0.015816, 28
0.000000, 28
0.014234, 28
0.000000, 28
0.012811, 28
0.000000, 28
0.011530, 28
0.000000, 28
0.010377, 28
0.000000, 28
0.009339, 28
0.000000, 28
0.014655, 28
0.000000, 28
0.019856, 28
0.000000, 28
0.017871, 28
0.000000, 28
0.016084, 28
0.000000, 28
0.014475, 28
0.000000, 28
0.021361, 28
0.000000, 28
0.019225, 28
0.000000, 28
0.017303, 28
0.000000, 28
0.015572, 28
0.014015, 28
0.012614, 25
0.011352, 22
0.010217, 19
0.009195, 16
0.008276, 13
0.007448, 10
0.000000, 28
0.006703, 7
0.006033, 7
0.005430, 7
0.004887, 7
0.004398, 7
0.003958, 7
0.003562, 7
0.003206, 7
0.002886, 7
0.002597, 7
0.000000, 28
0.002337, 7
0.002104, 7
0.001893, 7
0.001704, 7
0.001534, 7
0.001380, 7
0.001242, 7
0.001118, 7
0.001006, 7
0.000906, 7
0.000000, 25
0.000815, 7
0.000733, 7
0.000660, 7
0.000594, 7
0.000535, 7
0.000481, 7
0.000433, 7
0.000390, 7
0.000351, 7
0.000316, 7
0.000000, 22
0.000284, 7
0.000256, 7
0.000230, 7
0.000207, 7
0.000186, 7
0.000168, 7
0.000151, 7
0.000136, 7
0.000122, 7
0.000110, 7
0.000000, 19
0.000099, 7
0.000089, 7
0.000080, 7
0.000072, 7
0.000065, 7
0.000059, 7
0.000053, 7
0.000047, 7
0.000043, 7
0.000038, 7
0.000000, 16
0.000035, 7
0.000031, 7
0.000028, 7
0.000025, 7
0.000023, 7
0.000020, 7
0.000018, 7
0.000017, 7
0.000015, 7
0.000013, 7
0.000000, 13
0.000012, 7
0.000011, 7
0.000010, 7
0.000009, 7
0.000008, 7
0.000007, 7
0.000006, 7
0.000006, 7
0.000005, 7
0.000005, 7
0.000000, 10
0.000004, 7
0.000004, 7
0.000003, 7
0.000003, 7
0.000003, 7
0.000002, 7
0.000002, 7
0.000002, 7
0.000002, 7
0.000002, 7
0.000000, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000001, 7
0.000000, 7
0.000001, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 7
0.000000, 10
0.000000, 10
0.000000, 13
0.000000, 13
0.000000, 16
0.000000, 16
0.000000, 19
0.000000, 19
0.000000, 22
0.000000, 22
0.000000, 25
0.000000, 25
0.000000, 28
0.000000, 28
0.000000, 28
0.000000, 28
0.000000, 28
0.008333, 28
0.000000, 28
0.007500, 28
0.000000, 28
0.006750, 28
0.000000, 28
0.006075, 28
0.000000, 28
0.005468, 28
0.000000, 28
0.004921, 28
0.000000, 28
0.011572, 28
0.000000, 28
0.010414, 28
0.000000, 28
0.009373, 28
0.000000, 28
0.008436, 28
0.000000, 28
0.007592, 28
0.000000, 28
0.006833, 28
0.000000, 28
0.012816, 28
0.000000, 28
0.011535, 28
0.000000, 28
0.010381, 28
0.000000, 28
0.009343, 28
0.000000, 28
0.008409, 28
0.000000, 28
0.007568, 28
0.000000, 28
0.006811, 28
0.000000, 28
0.006130, 28
0.000000, 28
0.005517, 28
0.000000, 28
0.004965, 28
0.000000, 28
0.004469, 28
0.000000, 28
0.004022, 28
0.000000, 28
0.003620, 28
0.000000, 28
0.003258, 28
0.000000, 28
0.002932, 28
0.000000, 28
0.002639, 28
0.000000, 28
0.002375, 28
0.000000, 28
0.011228, 28
0.000000, 28
0.000000, 28
0.010105, 28
0.000000, 28
0.009095, 28
0.000000, 28
0.008185, 28
0.000000, 28
0.007367, 28
0.000000, 28
0.006630, 28
0.000000, 28
0.005967, 28
0.000000, 28
0.005370, 28
0.000000, 28
0.004833, 28
0.004350, 28
0.000000, 28
0.013006, 28
0.000000, 28
0.011705, 28
0.000000, 28
0.010535, 28
0.000000, 28
0.018572, 28
0.000000, 28
0.016715, 28
0.000000, 28
0.015044, 28
0.000000, 28
0.013539, 28
0.000000, 28
0.012185, 28
0.000000, 28
0.010967, 28
0.000000, 28
0.009870, 28
0.000000, 28
0.008883, 28
0.000000, 28
0.007995, 28
0.000000, 28
0.007195, 28
0.000000, 28
0.014168, 28
0.000000, 28
0.012751, 28
0.000000, 28
0.000000, 28
0.017032, 28
0.000000, 28
0.015329, 28
0.000000, 28
0.021488, 28
0.000000, 28
0.019339, 28
0.000000, 28
0.024072, 28
0.000000, 28
0.021665, 28
0.000000, 28
0.026641, 28
0.000000, 28
0.033977, 28
0.000000, 28
0.038913, 28
0.000000, 28
0.035021, 28
0.000000, 28
0.031519, 28
0.000000, 28
0.028367, 28
0.000000, 28
0.025531, 28
0.000000, 28
0.022978, 28
0.000000, 28
0.020680, 28
0.000000, 28
0.018612, 28
0.000000, 28
0.016751, 28
0.000000, 28
0.022768, 28
0.000000, 28
0.020491, 28
0.000000, 28
0.018442, 28
0.000000, 28
0.016598, 28
0.000000, 28
0.023271, 28
0.000000, 28
0.020944, 28
0.000000, 28
0.018850, 28
0.000000, 28
0.025298, 28
0.000000, 28
0.022768, 28
0.000000, 28
0.020491, 28
0.000000, 28
0.018442, 28
0.000000, 28
0.024290, 28
0.000000, 28
0.021861, 28
0.000000, 28
0.019675, 28
0.000000, 28
0.017708, 28
0.000000, 28
0.015937, 28
0.000000, 28
0.014343, 28
0.000000, 28
0.012909, 28
0.000000, 28
0.011618, 28
0.000000, 28
0.010456, 28
0.000000, 28
0.009411, 28
0.000000, 28
0.008470, 28
0.000000, 28
0.007623, 28
0.000000, 28
0.006860, 28
0.000000, 28
0.006174, 28
0.000000, 28
0.005557, 28
0.000000, 28
0.005001, 28
0.000000, 28
0.012193, 28
0.000000, 28
0.010974, 28
0.000000, 28
0.016543, 28
0.000000, 28
0.014889, 28
0.000000, 28
0.019282, 28
0.000000, 28
0.024021, 28
0.000000, 28
0.021619, 28
0.000000, 28
0.019457, 28
0.000000, 28
0.017511, 28
0.000000, 28
0.015760, 28
0.000000, 28
0.014184, 28
0.000000, 28
0.012766, 28
0.000000, 28
0.000000, 28
0.011489, 28
0.000000, 28
0.010340, 28
0.000000, 28
0.009306, 28
0.008376, 28
0.000000, 28
0.000000, 28
0.007538, 28
0.000000, 28
0.006784, 28
0.000000, 28
0.006106, 28
0.000000, 28
0.005495, 28
0.000000, 28
0.012089, 28
0.000000, 28
0.010880, 28
0.000000, 28
0.009792, 28
0.000000, 28
0.008813, 28
0.000000, 28
0.007931, 28
0.000000, 28
0.007138, 28
0.000000, 28
0.006424, 28
0.000000, 28
0.005782, 28
0.000000, 28
0.011086, 28
0.000000, 28
0.009977, 28
0.000000, 28
0.008980, 28
0.000000, 28
0.014748, 28
0.000000, 28
0.013274, 28
0.000000, 28
0.011946, 28
0.000000, 28
0.010752, 28
0.000000, 28
0.009676, 28
0.000000, 28
0.008709, 28
0.000000, 28
0.007838, 28
0.000000, 28
0.007054, 28
0.000000, 28
0.006349, 28
0.000000, 28
0.012857, 28
0.000000, 28
0.018714, 28
0.000000, 28
0.016842, 28
0.000000, 28
0.015158, 28
0.000000, 28
0.013642, 28
0.000000, 28
0.012278, 28
0.000000, 28
0.011050, 28
0.000000, 28
0.009945, 28
0.000000, 28
0.008951, 28
0.000000, 28
0.008056, 28
0.000000, 28
0.007250, 28
0.000000, 28
0.000000, 28
0.013668, 28
0.012301, 28
0.000000, 28
0.000000, 28
0.011071, 28
0.000000, 28
0.009964, 28
0.000000, 28
0.008968, 28
0.000000, 28
0.008071, 28
0.000000, 28
0.013930, 28
0.000000, 28
0.012537, 28
0.000000, 28
0.011284, 28
0.010155, 28
0.000000, 28
0.009140, 28
0.000000, 28
0.000000, 28
0.008226, 28
0.000000, 28
0.007403, 28
0.000000, 28
0.006663, 28
0.000000, 28
0.005997, 28
0.000000, 28
0.005397, 28
0.000000, 28
0.004857, 28
0.000000, 28
0.004372, 28
0.000000, 28
0.003934, 28
0.000000, 28
0.003541, 28
0.000000, 28
0.003187, 28
0.000000, 28
0.002868, 28
0.000000, 28
0.002581, 28
0.000000, 28
0.002323, 28
0.002091, 28
0.000000, 28
0.000000, 28
0.001882, 28
0.000000, 28
0.001694, 28
0.000000, 28
0.001524, 28
0.000000, 28
0.001372, 28
0.000000, 28
0.001235, 28
0.000000, 28
0.001111, 28
0.000000, 28
0.008143, 28
0.000000, 28
0.007329, 28
0.000000, 28
0.006596, 28
0.000000, 28
0.005936, 28
0.000000, 28
0.005343, 28
0.000000, 28
0.004808, 28
0.000000, 28
0.004327, 28
0.012228, 28
0.000000, 28
0.000000, 28
0.011005, 28
0.000000, 28
0.009905, 28
0.000000, 28
0.008914, 28
0.000000, 28
0.008023, 28
0.000000, 28
0.007221, 28
0.000000, 28
0.013641, 28
0.000000, 28
0.012277, 28
0.000000, 28
0.011049, 28
0.000000, 28
0.009945, 28
0.008950, 28
0.000000, 28
0.008055, 28
0.000000, 28
0.007250, 28
0.000000, 28
0.000000, 28
0.006525, 28
0.005872, 28
0.000000, 28
0.000000, 28
0.005285, 28
0.004756, 28
0.000000, 28
0.000000, 28
0.004281, 28
0.003853, 28
0.000000, 28
0.003467, 28
0.000000, 28
0.003121, 28
0.000000, 28
0.009475, 28
0.000000, 28
0.008528, 28
0.000000, 28
0.015367, 28
0.000000, 28
0.013831, 28
0.000000, 28
0.012448, 28
0.000000, 28
0.011203, 28
0.000000, 28
0.016749, 28
0.000000, 28
0.015074, 28
0.000000, 28
0.013567, 28
0.000000, 28
0.000000, 28
0.012210, 28
0.000000, 28
0.010989, 28
0.000000, 28
0.009890, 28
0.008901, 28
0.000000, 28
0.000000, 28
0.017102, 28
0.000000, 28
0.015392, 28
0.000000, 28
0.013853, 28
0.000000, 28
0.025801, 28
0.000000, 28
0.023221, 28
0.000000, 28
0.020899, 28
0.000000, 28
0.018809, 28
0.000000, 28
0.016928, 28
0.000000, 28
0.023568, 28
0.000000, 28
0.028354, 28
0.000000, 28
0.025519, 28
0.000000, 28
0.032058, 28
0.000000, 28
0.028852, 28
0.000000, 28
0.025967, 28
0.000000, 28
0.031063, 28
0.000000, 28
0.027956, 28
0.000000, 28
0.025161, 28
0.000000, 28
0.022645, 28
0.000000, 28
0.020380, 28
0.000000, 28
0.018342, 28
0.000000, 28
0.016508, 28
0.000000, 28
0.014857, 28
0.000000, 28
0.013371, 28
0.000000, 28
0.012034, 28
0.000000, 28
0.017498, 28
0.000000, 28
0.015748, 28
0.000000, 28
0.020055, 28
0.000000, 28
0.018050, 28
0.000000, 28
0.016245, 28
0.000000, 28
0.027120, 28
0.000000, 28
0.024408, 28
0.000000, 28
0.021967, 28
0.000000, 28
0.019771, 28
0.000000, 28
0.017794, 28
0.000000, 28
0.021897, 28
0.000000, 28
0.019707, 28
0.000000, 28
0.017736, 28
0.000000, 28
0.015963, 28
0.000000, 28
0.014366, 28
0.000000, 28
0.012930, 28
0.000000, 28
0.011637, 28
0.000000, 28
0.010473, 28
0.000000, 28
0.009426, 28
0.000000, 28
0.014039, 28
0.000000, 28
0.012635, 28
0.000000, 28
0.000000, 28
0.011371, 28
0.000000, 28
0.010234, 28
0.000000, 28
0.009211, 28
0.000000, 28
0.008290, 28
0.000000, 28
0.007461, 28
0.000000, 28
0.013381, 28
0.000000, 28
0.012043, 28
0.000000, 28
0.010839, 28
0.000000, 28
0.009755, 28
0.000000, 28
0.008780, 28
0.000000, 28
0.007902, 28
0.000000, 28
0.007111, 28
0.000000, 28
0.006400, 28
0.000000, 28
0.011316, 28
0.000000, 28
0.010184, 28
0.000000, 28
0.009166, 28
0.000000, 28
0.008249, 28
0.000000, 28
0.007424, 28
0.000000, 28
0.006682, 28
0.000000, 28
0.012264, 28
0.000000, 28
0.011037, 28
0.000000, 28
0.009934, 28
0.000000, 28
0.008940, 28
0.000000, 28
0.008046, 28
0.000000, 28
0.007242, 28
0.000000, 28
0.006517, 28
0.000000, 28
0.020151, 28
0.000000, 28
0.018136, 28
0.000000, 28
0.016323, 28
0.000000, 28
0.014690, 28
0.000000, 28
0.013221, 28
0.000000, 28
0.025233, 28
0.000000, 28
0.022709, 28
0.000000, 28
0.020438, 28
0.000000, 28
0.018395, 28
0.000000, 28
0.016555, 28
0.000000, 28
0.014900, 28
0.000000, 28
0.013410, 28
0.000000, 28
0.012069, 28
0.000000, 28
0.010862, 28
0.000000, 28
0.009776, 28
0.000000, 28
0.008798, 28
0.000000, 28
0.007918, 28
0.000000, 28
0.007126, 28
0.000000, 28
0.015505, 28
0.000000, 28
0.022288, 28
0.000000, 28
0.020059, 28
0.000000, 28
0.018053, 28
0.000000, 28
0.016248, 28
0.000000, 28
0.014623, 28
0.000000, 28
0.013161, 28
0.000000, 28
0.011845, 28
0.000000, 28
0.016910, 28
0.000000, 28
0.025219, 28
0.000000, 28
0.022697, 28
0.000000, 28
0.020427, 28
0.000000, 28
0.018385, 28
0.000000, 28
0.016546, 28
0.000000, 28
0.014892, 28
0.000000, 28
0.013402, 28
0.000000, 28
0.012062, 28
0.000000, 28
0.010856, 28
0.000000, 28
0.009770, 28
0.000000, 28
0.008793, 28
0.000000, 28
0.022200, 28
0.000000, 28
0.019980, 28
0.000000, 28
0.017982, 28
0.000000, 28
0.016184, 28
0.000000, 28
0.014565, 28
0.000000, 28
0.020801, 28
0.000000, 28
0.018721, 28
0.000000, 28
0.024541, 28
0.000000, 28
0.022087, 28
0.000000, 28
0.019878, 28
0.000000, 28
0.017890, 28
0.000000, 28
0.023244, 28
0.000000, 28
0.029253, 28
0.000000, 28
0.026328, 28
0.000000, 28
0.000000, 28
0.023695, 28
0.000000, 28
0.021326, 28
0.000000, 28
0.032526, 28
0.000000, 28
0.039274, 28
0.000000, 28
0.035346, 28
0.000000, 28
0.031812, 28
0.000000, 28
0.035773, 28
0.000000, 28
0.032196, 28
0.000000, 28
0.028976, 28
0.000000, 28
0.026079, 28
0.000000, 28
0.023471, 28
0.000000, 28
0.021124, 28
0.000000, 28
0.019011, 28
0.000000, 28
0.024253, 28
0.021828, 28
0.000000, 28
0.019645, 28
0.000000, 28
0.000000, 28
0.017681, 28
0.000000, 28
0.015912, 28
0.000000, 28
0.014321, 28
0.000000, 28
0.012889, 28
0.000000, 28
0.011600, 28
0.000000, 28
0.010440, 28
0.000000, 28
0.009396, 28
0.000000, 28
0.008457, 28
0.000000, 28
0.007611, 28
0.000000, 28
0.013516, 28
0.000000, 28
0.012165, 28
0.000000, 28
0.018091, 28
0.000000, 28
0.016282, 28
0.000000, 28
0.014654, 28
0.024658, 28
0.046522, 28
0.182192, 28
0.141870, 25
0.263973, 25
0.090000, 9
0.081000, 9
0.072900, 9
0.065610, 9
0.059049, 9
0.053144, 9
0.090000, 9
0.047830, 9
0.043047, 12
0.038742, 9
0.081000, 9
0.034868, 9
0.031381, 9
0.028243, 9
0.072900, 9
0.025419, 9
0.065610, 9
0.022877, 9
0.020589, 12
0.018530, 15
0.016677, 12
0.015009, 9
0.059049, 9
0.013509, 9
0.012158, 9
0.053144, 9
0.010942, 9
0.009848, 9
0.008863, 9
0.007977, 9
0.007179, 9
0.006461, 9
0.005815, 9
0.005233, 9
0.004710, 9
0.004239, 9
0.047830, 9
0.003815, 9
0.003434, 9
